what,kind,bundleId,bundleVersion,description,time
ws,sysinfo,,,"gtk",1310678770333
locale,sysinfo,,,"zh_CN",1310678770333
processors,sysinfo,,,"2",1310678770333
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1310678770333
java.runtime.version,sysinfo,,,"1.6.0_22-b22",1310678770333
java.specification.name,sysinfo,,,"Java Platform API Specification",1310678770333
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1310678770333
java.specification.version,sysinfo,,,"1.6",1310678770333
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1310678770333
java.version,sysinfo,,,"1.6.0_22",1310678770333
java.vm.info,sysinfo,,,"mixed mode",1310678770333
java.vm.name,sysinfo,,,"OpenJDK 64-Bit Server VM",1310678770333
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1310678770333
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1310678770333
java.vm.specification.version,sysinfo,,,"1.0",1310678770333
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1310678770333
java.vm.version,sysinfo,,,"20.0-b11",1310678770333
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1310678770337
started,bundle,org.eclipse.emf.ecore,2.7.0.v20110605-0747,"org.eclipse.emf.ecore",1310678770987
started,bundle,com.google.gdt.eclipse.designer,2.3.2.r37x201106201351,"com.google.gdt.eclipse.designer",1310678771293
started,bundle,com.google.gdt.eclipse.designer.hosted,2.3.2.r37x201106161421,"com.google.gdt.eclipse.designer.hosted",1310678771294
started,bundle,org.eclipse.cdt.make.core,7.1.0.201106081058,"org.eclipse.cdt.make.core",1310678771303
started,bundle,com.google.gdt.eclipse.designer.UiBinder,2.3.2.r37x201106201351,"com.google.gdt.eclipse.designer.UiBinder",1310678771304
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.0.201106081058,"org.eclipse.cdt.managedbuilder.core",1310678771360
started,bundle,org.eclipse.cdt.core,5.3.0.201106081058,"org.eclipse.cdt.core",1310678771602
started,bundle,org.eclipse.ui.navigator,3.5.100.I20110524-0800,"org.eclipse.ui.navigator",1310678771795
started,bundle,org.eclipse.ltk.core.refactoring,3.5.200.v20110505-0800,"org.eclipse.ltk.core.refactoring",1310678771893
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20110520-1406,"org.eclipse.emf.ecore.xmi",1310678771894
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1310678772088
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.300.v201011231608,"org.eclipse.jst.ws.jaxrs.core",1310678772106
started,bundle,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui",1310678772202
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201106081058,"org.eclipse.cdt.codan.core.cxx",1310678772223
