what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.team.core,3.5.0.I20090527-0620,"org.eclipse.team.core",1257558670501
started,bundle,org.eclipse.team.cvs.core,3.3.200.I20090430-0408,"org.eclipse.team.cvs.core",1257558670524
started,bundle,org.eclipse.team.cvs.ui,3.3.200.I20090521-1750,"org.eclipse.team.cvs.ui",1257558670551
started,bundle,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui",1257558670565
started,bundle,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui",1257558670581
started,bundle,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console",1257558670597
started,bundle,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.editors",1257558670603
started,bundle,org.eclipse.ui.forms,3.4.0.v20090526,"org.eclipse.ui.forms",1257558670622
started,bundle,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.ide",1257558670690
started,bundle,org.eclipse.ui.intro,3.3.0.v20090526,"org.eclipse.ui.intro",1257558670702
started,bundle,org.eclipse.ui.intro.universal,3.2.300.v20090526,"org.eclipse.ui.intro.universal",1257558670702
started,bundle,org.eclipse.ui.navigator,3.4.0.I20090525-2000,"org.eclipse.ui.navigator",1257558670730
started,bundle,org.eclipse.ui.navigator.resources,3.4.0.I20090525-2000,"org.eclipse.ui.navigator.resources",1257558670731
started,bundle,org.eclipse.ui.net,1.2.0.I20090430-0408,"org.eclipse.ui.net",1257558670731
started,bundle,org.eclipse.ui.views,3.4.0.I20090525-2000,"org.eclipse.ui.views",1257558670742
started,bundle,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"org.eclipse.ui.workbench",1257558670775
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.workbench.texteditor",1257558670792
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1257558670806
started,bundle,com.mbartl.eclipse.viplugin.statusbar,1.0.3,"com.mbartl.eclipse.viplugin.statusbar",1257558670807
started,bundle,com.mbartl.viplugin.eclipse.layer,1.18.0,"com.mbartl.viplugin.eclipse.layer",1257558670859
os,sysinfo,,,"linux",1257558670865
arch,sysinfo,,,"x86",1257558670865
ws,sysinfo,,,"gtk",1257558670865
locale,sysinfo,,,"en_US",1257558670865
processors,sysinfo,,,"2",1257558670866
